Country,Date,Confirmed,Deaths,Recovered
Israel,2020-03-23,1071,1,37
Israel,2020-03-22,1071,1,37
Israel,2020-03-21,883,1,36
Israel,2020-03-20,705,0,14
Israel,2020-03-19,677,0,11
Israel,2020-03-18,433,0,11
Israel,2020-03-17,337,0,11
Israel,2020-03-16,255,0,4
Israel,2020-03-15,251,0,4
Israel,2020-03-14,193,0,4
Israel,2020-03-13,161,0,4
Israel,2020-03-12,131,0,4
Israel,2020-03-11,109,0,4
Israel,2020-03-10,83,0,4
Israel,2020-03-09,61,0,2
Israel,2020-03-08,61,0,2
Israel,2020-03-07,43,0,2
Israel,2020-03-06,37,0,2
Israel,2020-03-05,20,0,1
Israel,2020-03-04,15,0,1
Israel,2020-03-03,12,0,1
Israel,2020-03-02,10,0,1
Israel,2020-03-01,10,0,1
Israel,2020-02-29,7,0,1
Israel,2020-02-28,4,0,1
Israel,2020-02-27,3,0,1
Israel,2020-02-26,2,0,0
Israel,2020-02-25,1,0,0
Israel,2020-02-24,1,0,0
Israel,2020-02-23,1,0,0
Israel,2020-02-22,1,0,0
Israel,2020-02-21,1,0,0
Israel,2020-02-20,0,0,0
Israel,2020-02-19,0,0,0
Israel,2020-02-18,0,0,0
Israel,2020-02-17,0,0,0
Israel,2020-02-16,0,0,0
Israel,2020-02-15,0,0,0
Israel,2020-02-14,0,0,0
Israel,2020-02-13,0,0,0
Israel,2020-02-12,0,0,0
Israel,2020-02-11,0,0,0
Israel,2020-02-10,0,0,0
Israel,2020-02-09,0,0,0
Israel,2020-02-08,0,0,0
Israel,2020-02-07,0,0,0
Israel,2020-02-06,0,0,0
Israel,2020-02-05,0,0,0
Israel,2020-02-04,0,0,0
Israel,2020-02-03,0,0,0
Israel,2020-02-02,0,0,0
Israel,2020-02-01,0,0,0
Israel,2020-01-31,0,0,0
Israel,2020-01-30,0,0,0
Israel,2020-01-29,0,0,0
Israel,2020-01-28,0,0,0
Israel,2020-01-27,0,0,0
Israel,2020-01-26,0,0,0
Israel,2020-01-25,0,0,0
Israel,2020-01-24,0,0,0
Israel,2020-01-23,0,0,0
Israel,2020-01-22,0,0,0
Italy,2020-03-23,59138,5476,7024
Italy,2020-03-22,59138,5476,7024
Italy,2020-03-21,53578,4825,6072
Italy,2020-03-20,47021,4032,4440
Italy,2020-03-19,41035,3405,4440
Italy,2020-03-18,35713,2978,4025
Italy,2020-03-17,31506,2503,2941
Italy,2020-03-16,27980,2158,2749
Italy,2020-03-15,24747,1809,2335
Italy,2020-03-14,21157,1441,1966
Italy,2020-03-13,17660,1266,1439
Italy,2020-03-12,12462,827,1045
Italy,2020-03-11,12462,827,1045
Italy,2020-03-10,10149,631,724
Italy,2020-03-09,9172,463,724
Italy,2020-03-08,7375,366,622
Italy,2020-03-07,5883,233,589
Italy,2020-03-06,4636,197,523
Italy,2020-03-05,3858,148,414
Italy,2020-03-04,3089,107,276
Italy,2020-03-03,2502,79,160
Italy,2020-03-02,2036,52,149
Italy,2020-03-01,1694,34,83
Italy,2020-02-29,1128,29,46
Italy,2020-02-28,888,21,46
Italy,2020-02-27,655,17,45
Italy,2020-02-26,453,12,3
Italy,2020-02-25,322,10,1
Italy,2020-02-24,229,7,1
Italy,2020-02-23,155,3,2
Italy,2020-02-22,62,2,1
Italy,2020-02-21,20,1,0
Italy,2020-02-20,3,0,0
Italy,2020-02-19,3,0,0
Italy,2020-02-18,3,0,0
Italy,2020-02-17,3,0,0
Italy,2020-02-16,3,0,0
Italy,2020-02-15,3,0,0
Italy,2020-02-14,3,0,0
Italy,2020-02-13,3,0,0
Italy,2020-02-12,3,0,0
Italy,2020-02-11,3,0,0
Italy,2020-02-10,3,0,0
Italy,2020-02-09,3,0,0
Italy,2020-02-08,3,0,0
Italy,2020-02-07,3,0,0
Italy,2020-02-06,2,0,0
Italy,2020-02-05,2,0,0
Italy,2020-02-04,2,0,0
Italy,2020-02-03,2,0,0
Italy,2020-02-02,2,0,0
Italy,2020-02-01,2,0,0
Italy,2020-01-31,2,0,0
Italy,2020-01-30,0,0,0
Italy,2020-01-29,0,0,0
Italy,2020-01-28,0,0,0
Italy,2020-01-27,0,0,0
Italy,2020-01-26,0,0,0
Italy,2020-01-25,0,0,0
Italy,2020-01-24,0,0,0
Italy,2020-01-23,0,0,0
Italy,2020-01-22,0,0,0
Jamaica,2020-03-23,16,1,2
Jamaica,2020-03-22,16,1,2
Jamaica,2020-03-21,16,1,2
Jamaica,2020-03-20,16,1,2
Jamaica,2020-03-19,15,1,2
Jamaica,2020-03-18,13,0,2
Jamaica,2020-03-17,12,0,2
Jamaica,2020-03-16,10,0,2
Jamaica,2020-03-15,10,0,0
Jamaica,2020-03-14,8,0,0
Jamaica,2020-03-13,8,0,0
Jamaica,2020-03-12,2,0,0
Jamaica,2020-03-11,1,0,0
Jamaica,2020-03-10,0,0,0
Jamaica,2020-03-09,0,0,0
Jamaica,2020-03-08,0,0,0
Jamaica,2020-03-07,0,0,0
Jamaica,2020-03-06,0,0,0
Jamaica,2020-03-05,0,0,0
Jamaica,2020-03-04,0,0,0
Jamaica,2020-03-03,0,0,0
Jamaica,2020-03-02,0,0,0
Jamaica,2020-03-01,0,0,0
Jamaica,2020-02-29,0,0,0
Jamaica,2020-02-28,0,0,0
Jamaica,2020-02-27,0,0,0
Jamaica,2020-02-26,0,0,0
Jamaica,2020-02-25,0,0,0
Jamaica,2020-02-24,0,0,0
Jamaica,2020-02-23,0,0,0
Jamaica,2020-02-22,0,0,0
Jamaica,2020-02-21,0,0,0
Jamaica,2020-02-20,0,0,0
Jamaica,2020-02-19,0,0,0
Jamaica,2020-02-18,0,0,0
Jamaica,2020-02-17,0,0,0
Jamaica,2020-02-16,0,0,0
Jamaica,2020-02-15,0,0,0
Jamaica,2020-02-14,0,0,0
Jamaica,2020-02-13,0,0,0
Jamaica,2020-02-12,0,0,0
Jamaica,2020-02-11,0,0,0
Jamaica,2020-02-10,0,0,0
Jamaica,2020-02-09,0,0,0
Jamaica,2020-02-08,0,0,0
Jamaica,2020-02-07,0,0,0
Jamaica,2020-02-06,0,0,0
Jamaica,2020-02-05,0,0,0
Jamaica,2020-02-04,0,0,0
Jamaica,2020-02-03,0,0,0
Jamaica,2020-02-02,0,0,0
Jamaica,2020-02-01,0,0,0
Jamaica,2020-01-31,0,0,0
Jamaica,2020-01-30,0,0,0
Jamaica,2020-01-29,0,0,0
Jamaica,2020-01-28,0,0,0
Jamaica,2020-01-27,0,0,0
Jamaica,2020-01-26,0,0,0
Jamaica,2020-01-25,0,0,0
Jamaica,2020-01-24,0,0,0
Jamaica,2020-01-23,0,0,0
Jamaica,2020-01-22,0,0,0
Japan,2020-03-23,1086,40,235
Japan,2020-03-22,1086,40,235
Japan,2020-03-21,1007,35,232
Japan,2020-03-20,963,33,191
Japan,2020-03-19,924,29,150
Japan,2020-03-18,889,29,144
Japan,2020-03-17,878,29,144
Japan,2020-03-16,825,27,144
Japan,2020-03-15,839,22,118
Japan,2020-03-14,773,22,118
Japan,2020-03-13,701,19,118
Japan,2020-03-12,639,16,118
Japan,2020-03-11,639,15,118
Japan,2020-03-10,581,10,101
Japan,2020-03-09,511,10,76
Japan,2020-03-08,502,6,76
Japan,2020-03-07,461,6,76
Japan,2020-03-06,420,6,46
Japan,2020-03-05,360,6,43
Japan,2020-03-04,331,6,43
Japan,2020-03-03,293,6,43
Japan,2020-03-02,274,6,32
Japan,2020-03-01,256,6,32
Japan,2020-02-29,241,5,32
Japan,2020-02-28,228,4,22
Japan,2020-02-27,214,4,22
Japan,2020-02-26,189,2,22
Japan,2020-02-25,170,1,22
Japan,2020-02-24,159,1,22
Japan,2020-02-23,147,1,22
Japan,2020-02-22,122,1,22
Japan,2020-02-21,105,1,22
Japan,2020-02-20,94,1,18
Japan,2020-02-19,84,1,18
Japan,2020-02-18,74,1,13
Japan,2020-02-17,66,1,12
Japan,2020-02-16,59,1,12
Japan,2020-02-15,43,1,12
Japan,2020-02-14,29,1,9
Japan,2020-02-13,28,1,9
Japan,2020-02-12,28,0,9
Japan,2020-02-11,26,0,9
Japan,2020-02-10,26,0,4
Japan,2020-02-09,26,0,1
Japan,2020-02-08,25,0,1
Japan,2020-02-07,25,0,1
Japan,2020-02-06,45,0,1
Japan,2020-02-05,22,0,1
Japan,2020-02-04,22,0,1
Japan,2020-02-03,20,0,1
Japan,2020-02-02,20,0,1
Japan,2020-02-01,20,0,1
Japan,2020-01-31,15,0,1
Japan,2020-01-30,11,0,1
Japan,2020-01-29,7,0,1
Japan,2020-01-28,7,0,1
Japan,2020-01-27,4,0,1
Japan,2020-01-26,4,0,1
Japan,2020-01-25,2,0,0
Japan,2020-01-24,2,0,0
Japan,2020-01-23,1,0,0
Japan,2020-01-22,2,0,0
Jersey,2020-03-23,0,0,0
Jersey,2020-03-22,0,0,0
Jersey,2020-03-21,0,0,0
Jersey,2020-03-20,0,0,0
Jersey,2020-03-19,0,0,0
Jersey,2020-03-18,0,0,0
Jersey,2020-03-17,0,0,0
Jersey,2020-03-16,0,0,0
Jersey,2020-03-15,0,0,0
Jersey,2020-03-14,0,0,0
Jersey,2020-03-13,0,0,0
Jersey,2020-03-12,0,0,0
Jersey,2020-03-11,0,0,0
Jersey,2020-03-10,0,0,0
Jersey,2020-03-09,0,0,0
Jersey,2020-03-08,0,0,0
Jersey,2020-03-07,0,0,0
Jersey,2020-03-06,0,0,0
Jersey,2020-03-05,0,0,0
Jersey,2020-03-04,0,0,0
Jersey,2020-03-03,0,0,0
Jersey,2020-03-02,0,0,0
Jersey,2020-03-01,0,0,0
Jersey,2020-02-29,0,0,0
Jersey,2020-02-28,0,0,0
Jersey,2020-02-27,0,0,0
Jersey,2020-02-26,0,0,0
Jersey,2020-02-25,0,0,0
Jersey,2020-02-24,0,0,0
Jersey,2020-02-23,0,0,0
Jersey,2020-02-22,0,0,0
Jersey,2020-02-21,0,0,0
Jersey,2020-02-20,0,0,0
Jersey,2020-02-19,0,0,0
Jersey,2020-02-18,0,0,0
Jersey,2020-02-17,0,0,0
Jersey,2020-02-16,0,0,0
Jersey,2020-02-15,0,0,0
Jersey,2020-02-14,0,0,0
Jersey,2020-02-13,0,0,0
Jersey,2020-02-12,0,0,0
Jersey,2020-02-11,0,0,0
Jersey,2020-02-10,0,0,0
Jersey,2020-02-09,0,0,0
Jersey,2020-02-08,0,0,0
Jersey,2020-02-07,0,0,0
Jersey,2020-02-06,0,0,0
Jersey,2020-02-05,0,0,0
Jersey,2020-02-04,0,0,0
Jersey,2020-02-03,0,0,0
Jersey,2020-02-02,0,0,0
Jersey,2020-02-01,0,0,0
Jersey,2020-01-31,0,0,0
Jersey,2020-01-30,0,0,0
Jersey,2020-01-29,0,0,0
Jersey,2020-01-28,0,0,0
Jersey,2020-01-27,0,0,0
Jersey,2020-01-26,0,0,0
Jersey,2020-01-25,0,0,0
Jersey,2020-01-24,0,0,0
Jersey,2020-01-23,0,0,0
Jersey,2020-01-22,0,0,0
Jordan,2020-03-23,112,0,1
Jordan,2020-03-22,112,0,1
Jordan,2020-03-21,85,0,1
Jordan,2020-03-20,85,0,1
Jordan,2020-03-19,69,0,1
Jordan,2020-03-18,52,0,1
Jordan,2020-03-17,34,0,1
Jordan,2020-03-16,17,0,1
Jordan,2020-03-15,8,0,1
Jordan,2020-03-14,1,0,1
Jordan,2020-03-13,1,0,1
Jordan,2020-03-12,1,0,0
Jordan,2020-03-11,1,0,0
Jordan,2020-03-10,1,0,0
Jordan,2020-03-09,1,0,0
Jordan,2020-03-08,1,0,0
Jordan,2020-03-07,1,0,0
Jordan,2020-03-06,1,0,0
Jordan,2020-03-05,1,0,0
Jordan,2020-03-04,1,0,0
Jordan,2020-03-03,1,0,0
Jordan,2020-03-02,0,0,0
Jordan,2020-03-01,0,0,0
Jordan,2020-02-29,0,0,0
Jordan,2020-02-28,0,0,0
Jordan,2020-02-27,0,0,0
Jordan,2020-02-26,0,0,0
Jordan,2020-02-25,0,0,0
Jordan,2020-02-24,0,0,0
Jordan,2020-02-23,0,0,0
Jordan,2020-02-22,0,0,0
Jordan,2020-02-21,0,0,0
Jordan,2020-02-20,0,0,0
Jordan,2020-02-19,0,0,0
Jordan,2020-02-18,0,0,0
Jordan,2020-02-17,0,0,0
Jordan,2020-02-16,0,0,0
Jordan,2020-02-15,0,0,0
Jordan,2020-02-14,0,0,0
Jordan,2020-02-13,0,0,0
Jordan,2020-02-12,0,0,0
Jordan,2020-02-11,0,0,0
Jordan,2020-02-10,0,0,0
Jordan,2020-02-09,0,0,0
Jordan,2020-02-08,0,0,0
Jordan,2020-02-07,0,0,0
Jordan,2020-02-06,0,0,0
Jordan,2020-02-05,0,0,0
Jordan,2020-02-04,0,0,0
Jordan,2020-02-03,0,0,0
Jordan,2020-02-02,0,0,0
Jordan,2020-02-01,0,0,0
Jordan,2020-01-31,0,0,0
Jordan,2020-01-30,0,0,0
Jordan,2020-01-29,0,0,0
Jordan,2020-01-28,0,0,0
Jordan,2020-01-27,0,0,0
Jordan,2020-01-26,0,0,0
Jordan,2020-01-25,0,0,0
Jordan,2020-01-24,0,0,0
Jordan,2020-01-23,0,0,0
Jordan,2020-01-22,0,0,0
Kazakhstan,2020-03-23,60,0,0
Kazakhstan,2020-03-22,60,0,0
Kazakhstan,2020-03-21,53,0,0
Kazakhstan,2020-03-20,49,3,0
Kazakhstan,2020-03-19,44,0,0
Kazakhstan,2020-03-18,35,0,0
Kazakhstan,2020-03-17,33,0,0
Kazakhstan,2020-03-16,10,0,0
Kazakhstan,2020-03-15,9,0,0
Kazakhstan,2020-03-14,6,0,0
Kazakhstan,2020-03-13,4,0,0
Kazakhstan,2020-03-12,0,0,0
Kazakhstan,2020-03-11,0,0,0
Kazakhstan,2020-03-10,0,0,0
Kazakhstan,2020-03-09,0,0,0
Kazakhstan,2020-03-08,0,0,0
Kazakhstan,2020-03-07,0,0,0
Kazakhstan,2020-03-06,0,0,0
Kazakhstan,2020-03-05,0,0,0
Kazakhstan,2020-03-04,0,0,0
Kazakhstan,2020-03-03,0,0,0
Kazakhstan,2020-03-02,0,0,0
Kazakhstan,2020-03-01,0,0,0
Kazakhstan,2020-02-29,0,0,0
Kazakhstan,2020-02-28,0,0,0
Kazakhstan,2020-02-27,0,0,0
Kazakhstan,2020-02-26,0,0,0
Kazakhstan,2020-02-25,0,0,0
Kazakhstan,2020-02-24,0,0,0
Kazakhstan,2020-02-23,0,0,0
Kazakhstan,2020-02-22,0,0,0
Kazakhstan,2020-02-21,0,0,0
Kazakhstan,2020-02-20,0,0,0
Kazakhstan,2020-02-19,0,0,0
Kazakhstan,2020-02-18,0,0,0
Kazakhstan,2020-02-17,0,0,0
Kazakhstan,2020-02-16,0,0,0
Kazakhstan,2020-02-15,0,0,0
Kazakhstan,2020-02-14,0,0,0
Kazakhstan,2020-02-13,0,0,0
Kazakhstan,2020-02-12,0,0,0
Kazakhstan,2020-02-11,0,0,0
Kazakhstan,2020-02-10,0,0,0
Kazakhstan,2020-02-09,0,0,0
Kazakhstan,2020-02-08,0,0,0
Kazakhstan,2020-02-07,0,0,0
Kazakhstan,2020-02-06,0,0,0
Kazakhstan,2020-02-05,0,0,0
Kazakhstan,2020-02-04,0,0,0
Kazakhstan,2020-02-03,0,0,0
Kazakhstan,2020-02-02,0,0,0
Kazakhstan,2020-02-01,0,0,0
Kazakhstan,2020-01-31,0,0,0
Kazakhstan,2020-01-30,0,0,0
Kazakhstan,2020-01-29,0,0,0
Kazakhstan,2020-01-28,0,0,0
Kazakhstan,2020-01-27,0,0,0
Kazakhstan,2020-01-26,0,0,0
Kazakhstan,2020-01-25,0,0,0
Kazakhstan,2020-01-24,0,0,0
Kazakhstan,2020-01-23,0,0,0
Kazakhstan,2020-01-22,0,0,0
Kenya,2020-03-23,15,0,0
Kenya,2020-03-22,15,0,0
Kenya,2020-03-21,7,0,0
Kenya,2020-03-20,7,0,0
Kenya,2020-03-19,7,0,0
Kenya,2020-03-18,3,0,0
Kenya,2020-03-17,3,0,0
Kenya,2020-03-16,3,0,0
Kenya,2020-03-15,3,0,0
Kenya,2020-03-14,1,0,0
Kenya,2020-03-13,1,0,0
Kenya,2020-03-12,0,0,0
Kenya,2020-03-11,0,0,0
Kenya,2020-03-10,0,0,0
Kenya,2020-03-09,0,0,0
Kenya,2020-03-08,0,0,0
Kenya,2020-03-07,0,0,0
Kenya,2020-03-06,0,0,0
Kenya,2020-03-05,0,0,0
Kenya,2020-03-04,0,0,0
Kenya,2020-03-03,0,0,0
Kenya,2020-03-02,0,0,0
Kenya,2020-03-01,0,0,0
Kenya,2020-02-29,0,0,0
Kenya,2020-02-28,0,0,0
Kenya,2020-02-27,0,0,0
Kenya,2020-02-26,0,0,0
Kenya,2020-02-25,0,0,0
Kenya,2020-02-24,0,0,0
Kenya,2020-02-23,0,0,0
Kenya,2020-02-22,0,0,0
Kenya,2020-02-21,0,0,0
Kenya,2020-02-20,0,0,0
Kenya,2020-02-19,0,0,0
Kenya,2020-02-18,0,0,0
Kenya,2020-02-17,0,0,0
Kenya,2020-02-16,0,0,0
Kenya,2020-02-15,0,0,0
Kenya,2020-02-14,0,0,0
Kenya,2020-02-13,0,0,0
Kenya,2020-02-12,0,0,0
Kenya,2020-02-11,0,0,0
Kenya,2020-02-10,0,0,0
Kenya,2020-02-09,0,0,0
Kenya,2020-02-08,0,0,0
Kenya,2020-02-07,0,0,0
Kenya,2020-02-06,0,0,0
Kenya,2020-02-05,0,0,0
Kenya,2020-02-04,0,0,0
Kenya,2020-02-03,0,0,0
Kenya,2020-02-02,0,0,0
Kenya,2020-02-01,0,0,0
Kenya,2020-01-31,0,0,0
Kenya,2020-01-30,0,0,0
Kenya,2020-01-29,0,0,0
Kenya,2020-01-28,0,0,0
Kenya,2020-01-27,0,0,0
Kenya,2020-01-26,0,0,0
Kenya,2020-01-25,0,0,0
Kenya,2020-01-24,0,0,0
Kenya,2020-01-23,0,0,0
Kenya,2020-01-22,0,0,0
"Korea, South",2020-03-23,8897,104,2909
"Korea, South",2020-03-22,8897,104,2909
"Korea, South",2020-03-21,8799,102,1540
"Korea, South",2020-03-20,8652,94,1540
"Korea, South",2020-03-19,8565,91,1540
"Korea, South",2020-03-18,8413,84,1540
"Korea, South",2020-03-17,8320,81,1407
"Korea, South",2020-03-16,8236,75,1137
"Korea, South",2020-03-15,8162,75,510
"Korea, South",2020-03-14,8086,72,510
"Korea, South",2020-03-13,7979,66,510
"Korea, South",2020-03-12,7869,66,333
"Korea, South",2020-03-11,7755,60,288
"Korea, South",2020-03-10,7513,54,247
"Korea, South",2020-03-09,7478,53,118
"Korea, South",2020-03-08,7314,50,118
"Korea, South",2020-03-07,7041,44,135
"Korea, South",2020-03-06,6593,42,135
"Korea, South",2020-03-05,6088,35,41
"Korea, South",2020-03-04,5621,35,41
"Korea, South",2020-03-03,5186,28,30
"Korea, South",2020-03-02,4335,28,30
"Korea, South",2020-03-01,3736,17,30
"Korea, South",2020-02-29,3150,16,27
"Korea, South",2020-02-28,2337,13,22
"Korea, South",2020-02-27,1766,13,22
"Korea, South",2020-02-26,1261,12,22
"Korea, South",2020-02-25,977,10,22
"Korea, South",2020-02-24,833,8,18
"Korea, South",2020-02-23,602,6,18
"Korea, South",2020-02-22,433,2,16
"Korea, South",2020-02-21,204,2,16
"Korea, South",2020-02-20,104,1,16
"Korea, South",2020-02-19,31,0,12
"Korea, South",2020-02-18,31,0,12
"Korea, South",2020-02-17,30,0,10
"Korea, South",2020-02-16,29,0,9
"Korea, South",2020-02-15,28,0,9
"Korea, South",2020-02-14,28,0,7
"Korea, South",2020-02-13,28,0,7
"Korea, South",2020-02-12,28,0,7
"Korea, South",2020-02-11,28,0,3
"Korea, South",2020-02-10,27,0,3
"Korea, South",2020-02-09,25,0,3
"Korea, South",2020-02-08,24,0,1
"Korea, South",2020-02-07,24,0,1
"Korea, South",2020-02-06,23,0,0
"Korea, South",2020-02-05,19,0,0
"Korea, South",2020-02-04,16,0,0
"Korea, South",2020-02-03,15,0,0
"Korea, South",2020-02-02,15,0,0
"Korea, South",2020-02-01,12,0,0
"Korea, South",2020-01-31,11,0,0
"Korea, South",2020-01-30,4,0,0
"Korea, South",2020-01-29,4,0,0
"Korea, South",2020-01-28,4,0,0
"Korea, South",2020-01-27,4,0,0
"Korea, South",2020-01-26,3,0,0
"Korea, South",2020-01-25,2,0,0
"Korea, South",2020-01-24,2,0,0
"Korea, South",2020-01-23,1,0,0
"Korea, South",2020-01-22,1,0,0
Kosovo,2020-03-23,2,0,0
Kosovo,2020-03-22,2,0,0
Kosovo,2020-03-21,2,0,0
Kosovo,2020-03-20,2,0,0
Kosovo,2020-03-19,2,0,0
Kosovo,2020-03-18,2,0,0
Kosovo,2020-03-17,2,0,0
Kosovo,2020-03-16,2,0,0
Kosovo,2020-03-15,2,0,0
Kosovo,2020-03-14,0,0,0
Kosovo,2020-03-13,0,0,0
Kosovo,2020-03-12,0,0,0
Kosovo,2020-03-11,0,0,0
Kosovo,2020-03-10,0,0,0
Kosovo,2020-03-09,0,0,0
Kosovo,2020-03-08,0,0,0
Kosovo,2020-03-07,0,0,0
Kosovo,2020-03-06,0,0,0
Kosovo,2020-03-05,0,0,0
Kosovo,2020-03-04,0,0,0
Kosovo,2020-03-03,0,0,0
Kosovo,2020-03-02,0,0,0
Kosovo,2020-03-01,0,0,0
Kosovo,2020-02-29,0,0,0
Kosovo,2020-02-28,0,0,0
Kosovo,2020-02-27,0,0,0
Kosovo,2020-02-26,0,0,0
Kosovo,2020-02-25,0,0,0
Kosovo,2020-02-24,0,0,0
Kosovo,2020-02-23,0,0,0
Kosovo,2020-02-22,0,0,0
Kosovo,2020-02-21,0,0,0
Kosovo,2020-02-20,0,0,0
Kosovo,2020-02-19,0,0,0
Kosovo,2020-02-18,0,0,0
Kosovo,2020-02-17,0,0,0
Kosovo,2020-02-16,0,0,0
Kosovo,2020-02-15,0,0,0
Kosovo,2020-02-14,0,0,0
Kosovo,2020-02-13,0,0,0
Kosovo,2020-02-12,0,0,0
Kosovo,2020-02-11,0,0,0
Kosovo,2020-02-10,0,0,0
Kosovo,2020-02-09,0,0,0
Kosovo,2020-02-08,0,0,0
Kosovo,2020-02-07,0,0,0
Kosovo,2020-02-06,0,0,0
Kosovo,2020-02-05,0,0,0
Kosovo,2020-02-04,0,0,0
Kosovo,2020-02-03,0,0,0
Kosovo,2020-02-02,0,0,0
Kosovo,2020-02-01,0,0,0
Kosovo,2020-01-31,0,0,0
Kosovo,2020-01-30,0,0,0
Kosovo,2020-01-29,0,0,0
Kosovo,2020-01-28,0,0,0
Kosovo,2020-01-27,0,0,0
Kosovo,2020-01-26,0,0,0
Kosovo,2020-01-25,0,0,0
Kosovo,2020-01-24,0,0,0
Kosovo,2020-01-23,0,0,0
Kosovo,2020-01-22,0,0,0
Kuwait,2020-03-23,188,0,27
Kuwait,2020-03-22,188,0,27
Kuwait,2020-03-21,176,0,27
Kuwait,2020-03-20,159,0,18
Kuwait,2020-03-19,148,0,18
Kuwait,2020-03-18,142,0,15
Kuwait,2020-03-17,130,0,9
Kuwait,2020-03-16,123,0,9
Kuwait,2020-03-15,112,0,5
Kuwait,2020-03-14,104,0,5
Kuwait,2020-03-13,80,0,5
Kuwait,2020-03-12,80,0,5
Kuwait,2020-03-11,72,0,2
Kuwait,2020-03-10,69,0,1
Kuwait,2020-03-09,64,0,1
Kuwait,2020-03-08,64,0,1
Kuwait,2020-03-07,61,0,0
Kuwait,2020-03-06,58,0,0
Kuwait,2020-03-05,58,0,0
Kuwait,2020-03-04,56,0,0
Kuwait,2020-03-03,56,0,0
Kuwait,2020-03-02,56,0,0
Kuwait,2020-03-01,45,0,0
Kuwait,2020-02-29,45,0,0
Kuwait,2020-02-28,45,0,0
Kuwait,2020-02-27,43,0,0
Kuwait,2020-02-26,26,0,0
Kuwait,2020-02-25,11,0,0
Kuwait,2020-02-24,1,0,0
Kuwait,2020-02-23,0,0,0
Kuwait,2020-02-22,0,0,0
Kuwait,2020-02-21,0,0,0
Kuwait,2020-02-20,0,0,0
Kuwait,2020-02-19,0,0,0
Kuwait,2020-02-18,0,0,0
Kuwait,2020-02-17,0,0,0
Kuwait,2020-02-16,0,0,0
Kuwait,2020-02-15,0,0,0
Kuwait,2020-02-14,0,0,0
Kuwait,2020-02-13,0,0,0
Kuwait,2020-02-12,0,0,0
Kuwait,2020-02-11,0,0,0
Kuwait,2020-02-10,0,0,0
Kuwait,2020-02-09,0,0,0
Kuwait,2020-02-08,0,0,0
Kuwait,2020-02-07,0,0,0
Kuwait,2020-02-06,0,0,0
Kuwait,2020-02-05,0,0,0
Kuwait,2020-02-04,0,0,0
Kuwait,2020-02-03,0,0,0
Kuwait,2020-02-02,0,0,0
Kuwait,2020-02-01,0,0,0
Kuwait,2020-01-31,0,0,0
Kuwait,2020-01-30,0,0,0
Kuwait,2020-01-29,0,0,0
Kuwait,2020-01-28,0,0,0
Kuwait,2020-01-27,0,0,0
Kuwait,2020-01-26,0,0,0
Kuwait,2020-01-25,0,0,0
Kuwait,2020-01-24,0,0,0
Kuwait,2020-01-23,0,0,0
Kuwait,2020-01-22,0,0,0
Kyrgyzstan,2020-03-23,14,0,0
Kyrgyzstan,2020-03-22,14,0,0
Kyrgyzstan,2020-03-21,14,0,0
Kyrgyzstan,2020-03-20,6,0,0
Kyrgyzstan,2020-03-19,3,0,0
Kyrgyzstan,2020-03-18,3,0,0
Kyrgyzstan,2020-03-17,0,0,0
Kyrgyzstan,2020-03-16,0,0,0
Kyrgyzstan,2020-03-15,0,0,0
Kyrgyzstan,2020-03-14,0,0,0
Kyrgyzstan,2020-03-13,0,0,0
Kyrgyzstan,2020-03-12,0,0,0
Kyrgyzstan,2020-03-11,0,0,0
Kyrgyzstan,2020-03-10,0,0,0
Kyrgyzstan,2020-03-09,0,0,0
Kyrgyzstan,2020-03-08,0,0,0
Kyrgyzstan,2020-03-07,0,0,0
Kyrgyzstan,2020-03-06,0,0,0
Kyrgyzstan,2020-03-05,0,0,0
Kyrgyzstan,2020-03-04,0,0,0
Kyrgyzstan,2020-03-03,0,0,0
Kyrgyzstan,2020-03-02,0,0,0
Kyrgyzstan,2020-03-01,0,0,0
Kyrgyzstan,2020-02-29,0,0,0
Kyrgyzstan,2020-02-28,0,0,0
Kyrgyzstan,2020-02-27,0,0,0
Kyrgyzstan,2020-02-26,0,0,0
Kyrgyzstan,2020-02-25,0,0,0
Kyrgyzstan,2020-02-24,0,0,0
Kyrgyzstan,2020-02-23,0,0,0
Kyrgyzstan,2020-02-22,0,0,0
Kyrgyzstan,2020-02-21,0,0,0
Kyrgyzstan,2020-02-20,0,0,0
Kyrgyzstan,2020-02-19,0,0,0
Kyrgyzstan,2020-02-18,0,0,0
Kyrgyzstan,2020-02-17,0,0,0
Kyrgyzstan,2020-02-16,0,0,0
Kyrgyzstan,2020-02-15,0,0,0
Kyrgyzstan,2020-02-14,0,0,0
Kyrgyzstan,2020-02-13,0,0,0
Kyrgyzstan,2020-02-12,0,0,0
Kyrgyzstan,2020-02-11,0,0,0
Kyrgyzstan,2020-02-10,0,0,0
Kyrgyzstan,2020-02-09,0,0,0
Kyrgyzstan,2020-02-08,0,0,0
Kyrgyzstan,2020-02-07,0,0,0
Kyrgyzstan,2020-02-06,0,0,0
Kyrgyzstan,2020-02-05,0,0,0
Kyrgyzstan,2020-02-04,0,0,0
Kyrgyzstan,2020-02-03,0,0,0
Kyrgyzstan,2020-02-02,0,0,0
Kyrgyzstan,2020-02-01,0,0,0
Kyrgyzstan,2020-01-31,0,0,0
Kyrgyzstan,2020-01-30,0,0,0
Kyrgyzstan,2020-01-29,0,0,0
Kyrgyzstan,2020-01-28,0,0,0
